dataset,selector,objective,run,solution_type,thresholds,acc,rec,prec,f1,ddp,deo
heart_failure,zenith,ddp,13,post,"[0.9415019750595093, 0.16114939749240875]",0.7755102040816326,0.9444444444444444,0.6296296296296297,0.7555555555555555,0.017094017094017144,0.0714285714285714
heart_failure,zenith,ddp,13,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,ddp,14,post,"[0.6440984606742859, 0.01261588092893362]",0.5102040816326531,1.0,0.42857142857142855,0.6,0.014957264957265015,0.0
heart_failure,zenith,ddp,14,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,ddp,15,post,"[0.3753042221069336, 0.6334361433982849]",0.8163265306122449,0.5555555555555556,0.9090909090909091,0.6896551724137931,0.008547008547008572,0.25
heart_failure,zenith,ddp,15,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,ddp,16,post,"[0.8120010495185852, 0.13912010192871094]",0.7755102040816326,0.9444444444444444,0.6296296296296297,0.7555555555555555,0.017094017094017144,0.0714285714285714
heart_failure,zenith,ddp,16,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,ddp,17,post,"[0.5616561770439148, 0.09624692797660828]",0.7755102040816326,0.9444444444444444,0.6296296296296297,0.7555555555555555,0.017094017094017144,0.0714285714285714
heart_failure,zenith,ddp,17,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,ddp,18,post,"[0.7464814782142639, 0.3906998634338379]",0.8163265306122449,0.7777777777777778,0.7368421052631579,0.7567567567567568,0.10897435897435898,0.0357142857142857
heart_failure,zenith,ddp,18,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,ddp,19,post,"[0.320407509803772, 0.8399573564529419]",0.7551020408163265,0.3888888888888889,0.875,0.5384615384615384,0.012820512820512803,0.14285714285714285
heart_failure,zenith,ddp,19,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,deo,0,post,"[0.14532963931560516, 0.4524056315422058]",0.7551020408163265,0.3888888888888889,0.875,0.5384615384615384,0.012820512820512803,0.14285714285714285
heart_failure,zenith,deo,0,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,deo,1,post,"[0.1667667031288147, 0.007423250004649162]",0.6530612244897959,1.0,0.5142857142857142,0.6792452830188679,0.02991452991452992,0.0
heart_failure,zenith,deo,1,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,deo,2,post,"[0.2570459544658661, 0.6762385964393616]",0.7551020408163265,0.3888888888888889,0.875,0.5384615384615384,0.012820512820512803,0.14285714285714285
heart_failure,zenith,deo,2,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,deo,3,post,"[0.38937821984291077, 0.7759308815002441]",0.7755102040816326,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.04059829059829059,0.07142857142857145
heart_failure,zenith,deo,3,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,deo,4,post,"[0.2140277922153473, 0.4264622628688812]",0.7755102040816326,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.04059829059829059,0.07142857142857145
heart_failure,zenith,deo,4,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,deo,5,post,"[0.41449928283691406, 0.10247568041086197]",0.7551020408163265,0.8333333333333334,0.625,0.7142857142857143,0.038461538461538436,0.2142857142857143
heart_failure,zenith,deo,5,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,deo,6,post,"[0.2756302058696747, 0.44648826122283936]",0.8163265306122449,0.5555555555555556,0.9090909090909091,0.6896551724137931,0.008547008547008572,0.25
heart_failure,zenith,deo,6,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,deo,7,post,"[0.7503219246864319, 0.18494170904159546]",0.7551020408163265,0.8333333333333334,0.625,0.7142857142857143,0.038461538461538436,0.2142857142857143
heart_failure,zenith,deo,7,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,deo,8,post,"[0.39910203218460083, 0.8749918341636658]",0.7755102040816326,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.04059829059829059,0.07142857142857145
heart_failure,zenith,deo,8,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,deo,9,post,"[0.0519401952624321, 0.18697011470794678]",0.7346938775510204,0.3333333333333333,0.8571428571428571,0.48,0.01495726495726496,0.2142857142857143
heart_failure,zenith,deo,9,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,deo,10,post,"[0.32609230279922485, 0.9975546598434448]",0.7551020408163265,0.3888888888888889,0.875,0.5384615384615384,0.012820512820512803,0.14285714285714285
heart_failure,zenith,deo,10,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,deo,11,post,"[0.7514705657958984, 0.39337775111198425]",0.8163265306122449,0.7777777777777778,0.7368421052631579,0.7567567567567568,0.10897435897435898,0.0357142857142857
