dataset,selector,objective,solution_type,acc_mean,acc_std,rec_mean,rec_std,prec_mean,prec_std,f1_mean,f1_std,ddp_mean,ddp_std,deo_mean,deo_std
compas,topsis,ddp,baseline,0.6706484641638225,0.0,0.5390334572490706,0.0,0.677570093457944,0.0,0.6004140786749482,0.0,0.17409876811559963,0.0,0.1527113237639553,0.0
compas,topsis,ddp,post,0.5493600682593857,0.08464082110416986,0.7307620817843866,0.32055477592491644,0.5787333934587844,0.13699564680791682,0.569016242445498,0.10502919873530873,0.0641721046936355,0.06264058598955526,0.07029790385053544,0.06512858003853082
compas,topsis,ddp + deo,baseline,0.6706484641638225,0.0,0.5390334572490706,0.0,0.677570093457944,0.0,0.6004140786749482,0.0,0.17409876811559963,0.0,0.1527113237639553,0.0
compas,topsis,ddp + deo,post,0.5590017064846416,0.08531267884778578,0.7405204460966542,0.3016554692650919,0.578234848441374,0.12962439560595326,0.5815603025757043,0.10126516138914969,0.07218998520982674,0.06431309221475229,0.07016974253816359,0.05937447583909785
compas,topsis,ddp_kl,baseline,0.6706484641638225,0.0,0.5390334572490706,0.0,0.677570093457944,0.0,0.6004140786749482,0.0,0.17409876811559963,0.0,0.1527113237639553,0.0
compas,topsis,ddp_kl,post,0.6127559726962457,0.07105126364989776,0.6429368029739777,0.3041853460700824,0.6420131156683272,0.1385391668040397,0.5580653427692777,0.20487167327318673,0.10505346671265954,0.06403185791275219,0.08830599225336067,0.046489394899230804
compas,topsis,ddp_kl + deo_kl,baseline,0.6706484641638225,0.0,0.5390334572490706,0.0,0.677570093457944,0.0,0.6004140786749482,0.0,0.17409876811559963,0.0,0.1527113237639553,0.0
compas,topsis,ddp_kl + deo_kl,post,0.6209897610921502,0.06187631025044844,0.5842936802973978,0.2827320076059507,0.6553150162973537,0.11458329385610147,0.5493837509082825,0.1626386971211727,0.11756864672277165,0.057162703642104774,0.10527170198222831,0.045386128773993874
compas,topsis,deo,baseline,0.6706484641638225,0.0,0.5390334572490706,0.0,0.677570093457944,0.0,0.6004140786749482,0.0,0.17409876811559963,0.0,0.1527113237639553,0.0
compas,topsis,deo,post,0.5563566552901025,0.08242025846932126,0.6470260223048327,0.35875907118138906,0.6128088257320677,0.1514250258833253,0.526982097335914,0.14113383952548375,0.06359703629499072,0.05820783827088327,0.0731487810435179,0.06220036284058067
compas,topsis,deo_kl,baseline,0.6706484641638225,0.0,0.5390334572490706,0.0,0.677570093457944,0.0,0.6004140786749482,0.0,0.17409876811559963,0.0,0.1527113237639553,0.0
compas,topsis,deo_kl,post,0.5862201365187714,0.08815167733162366,0.6091078066914498,0.31928946610486836,0.6384516259552662,0.14289860956630884,0.5383770905347705,0.14494316647443625,0.08926294848955947,0.07053738157863286,0.09447767145135566,0.06615294927714985
compas,zenith,ddp,baseline,0.6706484641638225,0.0,0.5390334572490706,0.0,0.677570093457944,0.0,0.6004140786749482,0.0,0.17409876811559963,0.0,0.1527113237639553,0.0
